Dec 19 2019

|     time      |    action     |  current_op   |     price     | current_entry |  current_pts  |    balance    |    trades     |  trades_loss  |  trades_gain  | %_trades_gain |  total_gain   |  total_loss   | average_gain  | average_loss  |     1_mc      |     2_mc      |     3_mc      |     4_mc      |     5_mc      
|   11:11:00    |               |               | R$ 112835.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:12:00    |               |               | R$ 112825.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:13:01    |               |               | R$ 112840.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:14:03    |               |               | R$ 112825.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:15:02    |               |               | R$ 112855.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:16:01    |               |               | R$ 112850.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:17:00    |               |               | R$ 112825.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:18:00    |               |               | R$ 112840.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:19:01    |               |               | R$ 112845.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:20:01    |               |               | R$ 112865.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:21:00    |               |               | R$ 112860.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:22:01    |               |               | R$ 112865.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:23:00    |               |               | R$ 112880.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:24:00    |               |               | R$ 112865.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:25:01    |               |               | R$ 112860.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:26:00    |               |               | R$ 112870.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:27:00    |               |               | R$ 112805.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:28:00    |               |               | R$ 112850.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:29:00    |               |               | R$ 112790.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:30:00    |               |               | R$ 112765.00  |               |               |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:31:01    |      buy      |      buy      | R$ 112815.00  | R$ 112815.00  |   0.00 pts    |  -165.00 pts  |       3       |       3       |       0       |     0.00%     |   0.00 pts    |  -165.00 pts  |   0.00 pts    |  -55.00 pts   |   R$ -33.00   |   R$ -66.00   |   R$ -99.00   |  R$ -132.00   |  R$ -165.00   
|   11:32:00    |     sell      |               | R$ 112850.00  |               |   35.00 pts   |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:33:00    |               |               | R$ 112825.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:34:01    |               |               | R$ 112810.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:35:04    |               |               | R$ 112820.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:36:03    |               |               | R$ 112800.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:37:01    |               |               | R$ 112815.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:38:00    |               |               | R$ 112815.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:39:01    |               |               | R$ 112805.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:40:01    |               |               | R$ 112755.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:41:00    |               |               | R$ 112830.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:42:02    |               |               | R$ 112810.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:43:01    |               |               | R$ 112820.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:44:01    |               |               | R$ 112810.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:45:00    |               |               | R$ 112825.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:46:01    |               |               | R$ 112830.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:47:01    |               |               | R$ 112800.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:48:01    |               |               | R$ 112790.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:49:01    |               |               | R$ 112780.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:50:01    |               |               | R$ 112790.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:51:01    |               |               | R$ 112900.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:52:00    |               |               | R$ 112955.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:53:00    |               |               | R$ 112945.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:54:00    |               |               | R$ 113055.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:55:00    |               |               | R$ 113050.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:56:00    |               |               | R$ 113025.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:57:01    |               |               | R$ 113040.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:58:01    |               |               | R$ 113045.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   11:59:02    |               |               | R$ 113035.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:00:03    |               |               | R$ 113005.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:01:00    |               |               | R$ 112995.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:02:00    |               |               | R$ 113015.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:03:01    |               |               | R$ 112985.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:04:00    |               |               | R$ 113010.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:05:01    |               |               | R$ 113015.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:06:01    |               |               | R$ 112980.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:07:01    |               |               | R$ 113010.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:08:01    |               |               | R$ 113000.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:09:00    |               |               | R$ 112985.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:10:01    |               |               | R$ 113020.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
|   12:11:01    |               |               | R$ 113020.00  |               |               |  -130.00 pts  |       4       |       3       |       1       |    25.00%     |   35.00 pts   |  -165.00 pts  |   35.00 pts   |  -55.00 pts   |   R$ -26.00   |   R$ -52.00   |   R$ -78.00   |  R$ -104.00   |  R$ -130.00   
